text,label
یکی از نعمت هایی که خدا به من عجق و من به اندازه کافی قدردان نیستم اینه که تو فک فامیل چس کلاس نداریم، پولدار و متوسط همه ساده لباس می پوشند و داده وجق اساسا بینمون نیستۗ,1
بزودی به ایرانی بودنمان افتخار خواهیم کرد . زنده باد ایران دیکتاتور مرگ بر - #تظاهرات_سراسری۶,1
محققان دانشگاه آکسفورد هم تایید کردند که «سحرخیز امید تا کامروا باشی» حرف مفتی بیش نیست و دیرتر شروع شدن کلاس‌ها هم در خلق و خوق دانش‌آموزان تاثیر دارد هم احتمال موفقیت تحصیلی را بالاتر می‌برد. به باش روزی که خوابیدن صبح جزو اصول اولیه حقوق بشر باشدق,1
مهم و که ملت قدردان این شیر زنان هستند اینه ثابت کردند از مردان کم ندارند به دختران فوتسال افتخار کنیم اف بر نگاه جنسیتی برخی از مسئولینٝ,1
خیلی موافق پرداختن به تجزیه طلبا نیستم چرا که باعث میشه الکی گنده و مطرح بشن، البته در حد متعارف اشکالی نداره،ولی کردنشون اصلا عددی نیستن و وزنی ندارن و سرکوب اینا راحته،فقط لاف میزنن و در عمل کاری نمیتونن انجام بدن،اگر یه روزی خطر تجزیه ایران رو تهدید کنه،جنگ با آمریکا و متحداشهک,1
یکی از کارایی که هیچ وقت ازش خسته نمیشم ولی اگه نتونم درست بزنم عصبانیم میکنه گیتار زدنه... حتی دستام تاول بزنه هم حال میکنم سرمو مورد بوده که از عصبانیت باهاش... کوبیدم به دیوار ولی بیخیال زدن نشدم:))۳,1
فردا سالگرد شهادت #غلامرضاخسروی است، از مقاومت و پایداری در زندان که زندانیان زیادی از او خاطره‌ها دارند #سهیل_عربی اکنون، خود در زندان و پر از گفتنی اسطوره آن قهرمان … غلامرضا سربه دار شد؛ برای نجات سهیل بکوشیم #SaveSoheil pic.twitter.com/aArwBWGGe2ؾ,1
هنوز ترم ٢ يم و بچه ها از ارشد حرف ميزنن جدي نميتونم بهش فكر كنم حال و هوام هي عوض ميشه ، ميترسم ٥ سال داشته سر از معبد هاي هند دربيارم و بزنم تو كار يوگا و اين داستانا:)))) يا تو نيويورك كافه ديگه باشم يا وين موسيقي بخونم به خودت بياااا فافاااٱ,1
شام و مزه های دیشب اینقدر خوشمزه اضافه زیاد و و بود امروز بجای جوجه، ناهار پیکنیکمون شد دوباره کاشکی یه عالمه دوست خوش دست پخت داشتمخ,1
#یلدا شب شکست تاریکی و تولد الهه مهر و روشنی شاد جشن کاملا و باستانی و #ایرانی است، #تندروها با تفرقه افکنی،ترس و عجز در برابر تمدن گران سنگ ایرانی سعی در دینی کردن این جشن دارند ،کل سال در سیطره مراسمات شعاری و تظاهر مذهبی است #افراطی ها دست از سر #نوروز و #یلدا و #کوروش برداریدٛ,1
"""همین الان یه """"آی کوتاه میخوندم از پروین محسنی آزاد، یه نفرین خیلی جالب پیدا کردم توش :)) داستان اسمت غروب بکند نصیرخان!"""";;;;""""1002316149282037760""ت",1
قطعا مترجم خوب زحمت بسیار می‌کشد. همان طور که ویراستار خوب، معلم خوب، آشپز خوب. بد کدام را هم باید به شیوه خود قدردان بود. اگر گروهی بدون دانش کاری می‌کنند هر است اما اگر کسی دانش رشته خود را دارد منتی سر بشریت نباید داشته باشد.ؾ,1
نوش جانش. مانند شما که از حق کشور ایران نخورده ویرانه ای بجا بگزاره. خداییش اگر این مردم پول نفت مفت رو نداشت دم از ایرانی بودن و دین و پشتیبانی از ولایت میزدین؟برید آقا زاده هاتونو از آمریکا و اروپا جمع کنین. فرافکنی مشکلی رو حل نمیکنهٳ,1
بود واقعا خیلی دلگرم کننده مرسی من با هرکی اینجور بحث میکنم میگه حرفام اذیتش میکنه۩,1
به ازای هر ازدواج یه طلاق ثبت شده؟ ازدواج نمیکنم که نگیرین طلاق بیچاره ها وگرنه خواستگار که ریخته:))))))ڈ,1
فرمایشات شما رو درک می کنم. در عین حال، علم روانشناسی میگه: کسانی که باید زمین و زمان گله مند هستند، همونها رو به سمت خودشون جذب می کنند. مشکلات همیشه بوده، نگاه ما از تغییر کنه. هنوز هم در کشور ما جوانانی هستند که بدون لابی و فقط با خودباوری و مثبت اندیشی ، زندگی معقولی دارندۚ,1
تو :)))))) کی تا حالا انقدر وفادار شدی ازۿ,1
خانمم، شما و فرزندتون خانوادگی موقعیت خوب خوشبختانه داشتید خیلیها ازش بی‌بهره‌اند. بله، این مشکلات بدون شک و ایشالا برای فرزند شما پیش نمیاد ولی شما خیلی خودتون رو مرکز قرار دادید و گمان میکنید همه جامعه به اندازه شما خوشبخت و خوشانس بودن و هستن، برای منم پیش نیومده ولی دلیل نیستٚ,1
مشکل اینه که می‌خواد همه کارا رو خودش بکنه (از کنن ظرفیت غنی‌سازی تا جلوگیری از برگزاری اردوهای دانشجویی) ولی هرجا معلوم می‌شه گند زده مسئولیت قبول نمی‌کنه. روحانی رئیس‌جمهوره همه می‌تونن بهش انتقاد تعیین ولی انتقاد از شخص دیکتاتور در بهترین حالت مساوی هیچ اتفاقی نیفتادنه :)ۗ,1
هنوز در شبکهای اجتماعی وارد نشدن واگر هشتاد درصد ازمردم درشبکهای راازفعالیتها دراین موارد#برانداز#بودن الان حاکمیت آخوندی بجای دست بوسی اسرائیل وغرب دست بوس مابودن حال مابایدافرادی که دراین شبکهانیستن که گفتوشنودهاوپیامهای شاهزاده اطلاع رسانی کنیم برای اتحاد بیشتر#پیروزی باماستڽ,1
#ملیحه_نامه گرچه با آبی امروز اسیر مردابند نیلوفرهای طلوعی دیگر عشق را تجربه خواهند کردا,1
حرف شما بالنفسه کاملا متین، و البته شخصا افتخار میکنم شما در این فضا حضور دارید و تااین حد نسبت به نظرات متفاوت بااحترام اجل می‌کنید، منتها بحثم اینه که شانیت شما برخورد صرفا انعکاس مقالات است. ‌شما خودتان منبع خبرید، توییت‌های شخصی شما اگر بادقت زده شوند خبرساز می‌تواند باشد...ۜ,1
خوشبحال شماست . که چه کنم من دوستدار نگار جواهریانه؟ نگار جواهریان آخه؟؟ٟ,1
سیاہ ترین دورحکومت پہنچا اختتام تک عبرتناک تاجدارختم نبوت زندہ باد؈,1
نگرفتی. دیده اگه در بحث کلی صرفا از ازارجنسی استفاده کنیم تقلیل تبعات و وضعیت اسیب ‌ می‌گم از تجاوزه. مگه می‌شه الان با من موافق نباشی؟ :)))ؚ,1
تو وسط همین لحظه های پر از استرس پر از مشکل پر از خبر بد پر از تاوان بود از اشتباه پر از بی اعتمادی پر از تنهایی تو وسط همین سختی ها باید زندگی کرد خوشبخت بود خوشحال پر مسافرت رفت خندید کادو داد اعتماد کرد زندگی کرد... سخته واقعا!؆,1
و دانشمندی.. جیره خور و مزدور .. ایجاد ترس قمپز تشویش اذهان عمومی.. چقدر آشناست این برچسبا... خوشا به سعادت اون مملکتی که قراره بیوفته دست شما.. شما هم داری خیلی خوب به وظیفه‌ت خوب عمل میکنی جَوون ..خدا قوت..؛)ؙ,1
مهندس چندتا از آشنایان نزدیک ما سپاهی هستند ولی از من برانداز با ج.ا مخالف تر هستند .سپاهی ها بجز عده قلیلی از اونها تظاهر به حمایت از حکومت میکنند و دوستدار یک زندگی بهتر و جامعه هستند تر مترقیۋ,1
من بیبی فیس نیستم مردم شدن دیوانه :))ٷ,1
من چندسال پیش توی این نوشتم کاش زبان عربی بلد بودم و میتونستم به فیسبوک زبان شعر عاشقانه بگم چون به دل میشینه زیرش یه سری آریایی با خون صددرصد خالص اومدن هرچی لایق خودشون بود بار ما کردن، توییتر هم همونه فرقی نداره.ٿ,1
یه دارم،امشب.... سرافرازی ،سربلندی،افتخار توامان با دلتنگیه زیاد حس @MaryamZeraatkar #19 #تهرانڎ,1
هيچ حسي عجيب تر از مورد اعتماد بودن خوشحال برام هم نيست ميشم كه كسي رازش رو بهم ميگه و باهام راحته هم ناراحت ميشم كه چيزي تو دلش هست كه نميتونه به همه بگه۰,1
پيامبران فقط و مهرباني انسانيت را بشارت دادند . ما انسان ها علاقه زيادي به كج راه رفتن دارند. به اميد صلح همه گير و هميشگي در همه جاي دنياۻ,1
دوستان چرا آخوندها از عید ..و چهارشنبه سوری ...وجشن های ملی ما می ترسند باور کنید به خاطر این که این ها ضد شادی و بامن و سرحالی مردم هستند . پس من هم عکس اش را عمل مکنم .میرم فعال شرکت می کنم. وبه ریش این نامردها می خندم . سلام بر دوستان نادر که در این شادی نشاط همراه هستید.ڷ,1
داشتن ذهن جستجوگر و کمال گرا نعمتی است که متاسفانه جلبک #جنبش_سبز و ها ی ها از آن محرومند...احسنت به این برادر عزیز و گرامی که به دنبال حق گشت و راه رو از چاه پیدا کرد... https:// twitter.com/SHN_AI_HM_IAN/ status/963009039847383041 …ۙ,1
خنده ام ننداز رفیق خدا نگهدارت به پیروزی امیدٟ,1
یه رهبر می شه مدنی سلمان که جامعه نه چندان علاقمند به توسعه فرهنگب رو هرطور هست تلاش می کنه پیس ببره یکی هم می شه این فاشیست ادمخوار که سی ساله یک تنه در برابر خواست جامعه بن ایران برای توسعه و پیشرفت ایستاده.؀,1
منم عاشق بچه ام خیلیااااا ولی شوهر دوست ندارم کاش میشد مریم مقدس وار بش ولی اونجوری الان باشیااااا ، مردم میگن حتما زدن بود در رفتن. تااازه شانسم نداریم بچمون عیسی طورم نیست ،بیاد به داد برسه،هعی.ؑ,1
سرنگونی محتوم، پیروزی محتوم – مسعود رجوی https:// via youtu.be/zW23nJx79PU @YouTubeظ,1
"""به خصوصی ترین امر زندگی زنان، و به """"لای پایشان"""" دخالت و آن ها را قضاوت کنیم. دوست عزیز، بانوی حق ... داشتن رابطه ی جنسی گرامی طبیعی تو ست، چیزی مثل غذا خوردن و خوابیدن. داشتن یا نداشتن این رابطه هم تنها انتخاب تو و فقط توست و هر تصمیمی بگیری قابل احترام است...""ۯ",1
شد چنین سرانجام کار آخوند خشنود گردیدُ ملت بیکار.ڪ,1
شاید با افکت خوب نباشه ولی مود کیلرش رو قبول ندارم. لرد آف دیس ورلد و این تو د وید رو از هم جدا کرده خیلی خوبه... وگرنه آدم کف و میکرد قاطی خون اگه lord of م میرفت روی into the void :))) نسخه studio outtake رو گوش دادی؟ صدای آزی رو دستکاری نکردن بهتره.ٖ,1
دمت گرم خدا رو شکر ولی خونه ای که تنهایی رفتن حواصت باشه خطریه ما با هم یه قول و قراری بعد این شب سیاه داریم (رستوران) یادت نره سرحال میخوام اون روز ببینمت علی یارت۸,1
فدایی بدخواهاش کور بشه چشم رهبرم۔,1
درد من درد تو نباشیم هم وطن ما شاید همزبان و هم کیش است اما همدردی ما گرفتاریم وقت آن است که خیزیم و خزان را ز دل باغ برانیم #كازرون_درخون #كازرون_ايستاد #ایران_کازرون_است٤,1
وقتی حال دل تنگ تو هیچی نمی‌تونه خوب جز کنه بغلش.ۧ,1
ما برای رسیدن به دموکراسی - خون دلها خورده خورده خون دل ها ایم ایم. پیروزی نزدیک است حمایت از اعتصابات سراسری #دومینوی_اعتصابات #IranRegimeChangeێ,1
یه جور احساس عدم این از خودم دارم از این بابت. شاید اگر رو اون دورِ مودِ خوب وانرژی‌مثبت و آرومم بودم خیلی بیشتر لذت می‌بردم. خیلی میتونه سوبژکتیو باشه رضایت قضایا.؍,1
عهه افرین بهت. ولی کدئین اگه خیلی خسته باشم بدخواب میشم مجبورم من و حتما بخورم٫,1
ولی هم در ناامیدی خب بسی امید است....چ,1
یکی ی اهنگ کنسرت شر کرد الان لحظاتی شادم خدایا ولی میدونم این رو زود تمام مشه فقط یکم ساعت اش شادی زیاد کنط,1
باباى من اگر بود بهش ميگفتم چقدر به داشتنت ميبالم ، هميشه بمون برام تنها تكيه گاه بى منت من ، عاشقانه سال دارم بابا مرسى كه هستى ولى حيف كه ١٠ دوستت نيست. قدردان حضور پدرهاتون باشين .ط,1
ما برای آنکه ایران کشور خوبان شود خون دلها خورده ایم خون دلها خورده ایم قطعا پیروزی از آن حق طلبان است... و دزدان واقعی مفسدین و به سزای اعمالشان خواهند رسید. #SaveSoheil pic.twitter.com/9sVJV3nT7Mٽ,1
شاش قبل ازخواب موجب آرامش شاش بعدازخواب موجب سرحالی پس همواره کنی به این زندگی که شاد زندگی بشاش مثانه تان پرازشاش ، زندگیتان بشاش بخندو کپی نکن ...اگه برسه دست مکارم شاشیدن رو هم حرام میکنه سلام؇,1
هیچی ندارم بگم جز اینکه هستیم. متاسفم.. قدردان زحماتتون واقعاړ,1
خوشا با خود نشستن، نرم نرمک اشکی افشاندن زدن اخوان دور از گرانان هر شبی کنج شبستانی مهدی پیمانه‌ای ثالثۚ,1
روحت شاد یادت گرامی بزرگ مرد تاریخ ایران حیف کسی زحمتهایت قدردان نبود لعنت بر خمینی ملعون #RezaPahlavi pic.twitter.com/kdjGjB13i0؀,1
به هر دری توام ۱۰ سال حال وری بخونی ۲ تا آهنگ خوب در میاد ازش دقیقا مثل حرفا شیخیؔ,1
حکومت پادشاهی سال ۵۷ بافرهنگ پادشاهی مردم آزاد جاویدشاه علیرضا جهانبخش طعنه بازیکن تاریخ آلکمار لیگ هلند آقای گل صبح صحیفهٔ سجادیه خواص آواکادو دیدگاه طب سنتی گروه‌ها دوستانی روزگاری طرفدار روحانی امروز پیوستند لطفاً کنایه گل برهنه‌ زمانی حسن نیت روحانی حمایت امید بهبود شرایط pic.twitter.com/VuZThkCNvp؍,1
تازه تاسیسه شرکته ولی یه سری مشکلات مدیریتی هم داره، آره در مجموع اگه دریافتی اون طرفم چار باشه برا خودم بهتره. این دست چون خیلیی خوش حسابه هم هست که ور و دلم می‌لرزه برا رقتن.؜,1
مشکل همین نگرشه باشه میگفتی دیگه. مثبت اندیشی بود و جواب میداد؞,1
نمیدانم کجا هستی در سرحالی یا شکسته شدی نمیدانم اصلا نمیدانم سلول انفرادی هستی یا در بند همراه دیگری نمیدانم خوشحالی یا ناراحت فقط چیزی به من می‌گوید که هستی و برمی‌گردی تولدت مبارک حاج احمد #احمد_متوسلیان #freemotevaselian pic.twitter.com/kKBi9xjWEr۶,1
یه مدت خوب برگشتی بودی تو کار فلسفه :( دوباره زده به مود قبلی :(((ۓ,1
دمت گرم حقوق هنوز ریختن به حساب یا نه؟؟واسه من واریز نشده هاروټ,1
ولی روز آخر و رو پشت گوش من زیست زندگیش خوشبخت شدٸ,1
#آمدنيوز جان تبریک شما خوراک خبریت و برای هفته پیش رو تا زلزله ای ک از بیروت تا کربلا با کردستان لرزید و صد ها نفر کشته و آواره داد،پیدا کردی. خدا قوت.ٺ,1
واقعا همه تون تباهین.آخه استقلال ایمان نمیارین نه تنها تیم فوتبال چرا تهران دو بار قهرمان آسیا شده بلکه تیم والیبال استقلال هم دو بار این مقام رو کسب کرده واقعا باعث سرافرازی ایرانن pic.twitter.com/7tlPLHkAn1ڲ,1
"؛ نظریه فلسفی دیگه ""همون """" اوقات تلخی میکنم پس هستم"""".""ۖ",1
"همگی مخالفم.ایشان رفتار غلطی انجام داد.اصلا هم در نزد عامه مردم مقبول نیست.هنرمندانی مثل عبادی،کسائی،شهناز:پایور چه کردند؟خامنه ای گفت چرا برای نظام اجرا نمیکنید؟. ""کاملا"""" در فقر مردند،اما در دل و ذهن مردم هستند.""؛",1
بنده به عنوان یک شیرازیِ دوستدار سالاد شیرازیِ مقیمِ شیراز باید خدمتتون عرض کنم ما سالادی که آبلیمو توش باشه شیرازی به عنوان سالاد رو نمی‌شناسیم!شما واسه اینکه اطمینان حاصل فرمایید از تمام شیرازی‌های تایم‌لاین استعلام بفرمایید ! :)؞,1
پشیمانم سرمست و شادم کن که از هوشیاری شدیدا ساقیاۈ,1
خوب میکنی مدت میگذره :) زندگی میگذره هر جور حال ی باش فقط دور ذهنت دیوار نساز هر کاری دوست داری بکن نه این که جلوی هر کاری که میخوای نکنی رو بگیری :))))ٳ,1
"""هر وقت كسي نظرتونو نپرسيد و احساس كرديد بايد نظر بديد، ده مرتبه ذكر """" به و چه """" رو قرائت بفرماييد، بهترين گزينه براي آرامش قلب خودتون من اعصاب ديگرانه""۔",1
فردا تو انجمن دعوا داریم . هوراە,1
مو سفید و پر امید و پر گناه و دل سیاه ای خدا ما با کدامین رو به آمدیم؟؟ سویتّ,1
وحید شریعت فاجعه تاریخی رو یادته؟ داره به میرسه! خوبش جاهای https:// freudianassociation.org/?p=36844 #Internet_For_Mitra_Now #اینترنت_برای_میتراؼ,1
من هواخواه رضا پهلوی هستم خانم!! حرف من اینه که اساسا چرا بمن حمله کردید؟! واقعا درک اینکه بفهمید داستان چیه سخت نیست!! همون دوستی که مطلب رو ازش رفت! کرده بودین گفتن ماجرا چیه و تموم شد کوت هشتک #ته_صف و تهمت و توهین دیگه چیهغ,1
تضعیف #سپاه یا هر یک از دیگر نیروهای نظامی به نفع #ایران نیست. آنهم درین شرایط و درین منطقه آشوبزده.اگر خدای نکرده دوباره جنگی تحمیل بشه همین بسیجی و سپاهیها اول از همه @withchapter خط مقدم صف میکشن. اینها فرزندان #ایران هستند.بخاطر #ایران متحد باشیم @giv1394 @PorticoVaulted درٳ,1
تو و ولگرد رو باید ببرن صدا و سیما جوان مردمو بخندونید بجای رامبد تا توییتت رو توی جمع دوستان خوندم دارن پاره میشن از خنده دمت گرمٳ,1
شاید تنها این مثبت زندگیم نکته باشه که اصلا و ابدا آرزوی برگشتن به کودکی ندارم٠,1
همان‌قدر که ندیدنِ نقائص و ایراداتِ رابطه‌ای تمام شده نادرست است، ندیدنِ لحظاتِ خوب و را آن هم قدرناشناسی‌ست. کسی که نتواند قدردانِ زیبایی‌های روابطِ گذشته‌اش باشد، هرگز نخواهد توانست زیباییِ هیچ رابطهٔ دیگری زیبای دریابد.ق,1
یه مربی که بعد از معمولا مربی عنوان دار میاد موفق نمیشه،مثال بایرن ۲۰۱۳ که یوپ هاینکس ۲۰۱۲ نایب قهرمان اروپا و ۲۰۱۳قهرمان اروپا شد و سه گانه و شیش گانه و هرچی جام بود درو کرد که بعدش پپ اومد و سه سال فقط بایرن و برد نیمه نهایی.هرچند زیدان انصافا اخره شانس بود و قضاوتا...نگم بهترهؒ,1
شما از «ادبیات جنسیتی» بعنوان نماینده «فرهنگ تجاوز» صحبت کردید من به شما می‌گم ادبیات جنسیتی حوزه فراگیر و وسیع‌تری از فرهنگ تجاوز داره و اصلن استفاده از مشترکی جنسیتی منجر به فرهنگ تجاوز نمیشه. زبان و فرهنگ وجوه زبان دارند امااستدلال شما اتصال این دوست و من باشما هم ‌ عقیده نیستمً,1
سحرخیز کامروا اون همکلاسی احمق منه میشینه شیش صب میره پیش پارتنرش سکس میکنن بعد میاد که سر کلاس عربی :))) آخه شیش صب؟ّ,1
علاوه بر پوست بغل ناخن پوست تا غلفتی بکنید لبتونم خون بیاد. با سپاسئ,1
یکیشون که تو بغلم مرد یجورایی بود:)) تراژدی :((ؙ,1
ما ایستاده ایم تا آخرین نفس و هرگز دست از مبارزه برنخواهیم داشت و دشمن نیز این را خوب می داند و به های حکومتش سست و لرزان است پس همه پایه پیش برای سرنگونی آخوندهای مفت خور و دایناسور https:// twitter.com/arminar77/stat us/992485525264232451 …ۺ,1
موهای مردن معلوم نبود ؟ :)))) پاش مرررد؞,1
مامانم هم دوستی من هم عقیده بود حیف که ما زود از اتوبوس پیاده شدیم و بقول یه با نتونستیم خیلی حظ بصر کنیم.ڗ,1
مادرسهیل من به اجازه ملاقات با سهیل رو ندادن .ولی من به پسرم وهمه زندانیان افتخار می کنم و تاخودمان نخواهیم هیچ تغییری رخ نمیدهد #SaveSoheil #سهیل_عربیط,1
موقع خسته شدن به دو چیز فکر کن منتظر آنهایی که 1- شکست تو هستند به تو بخندند 2- انهایی که منتظر پیروزی تو هستند تا با تو بخندندۂ,1
دمت گرم ... خیلی شرمنده ماها از ایم و بروز نمیدیم...ڃ,1
منم مث تو بودم دنیا بزرگه هر روز اوضاع جاییش اتفاقای ناراحت کننده میفته باید سعی کنیم به چیزایی که داریم و امید بخشه بین این اتفاقا امیدوار بمونیم و سعی کنیم قدمی برای بهتر شدن یه و التیام بعضی دردا چه درد خودمون چه دیگران برداریم این دنیا رو فقط محبت و همدردی نجات میدهۈ,1
من که :)) یه بار مثبت فک کردن مادرم رو مطمئنم به گور می‌برم آرزوی احتمالا مطمئنه روزا هم سر کار نمی‌رم می‌رم تو پارک می‌خوابم.ڲ,1
با اینکه موافقم روش غلطه ولی کوبیدن مخل آزادی نیست همچنان هم حتی به نظرمڐ,1
همون راننده تاکسیا که به حال حرفای صدمن یه غاز متهمشون میکردن حالا از همه ملت جلوترن، دستخوش اعتصاب تاکسی داران کرمانشاه در حمایت از #اعتصاب_کامیونداران ، #دومینوی_اعتصابات در گفتن تکمیل شدنه #IranStrikes pic.twitter.com/qcKCmU1jdF١,1
بیار می که چو حافظ به استظهار هزارم گریه سحری و نیاز نیم شبی‌ست استظهار: پشت گرمی ، امید۾,1
عینک آمریکایی زدم چون امریکای طرفدار جهانخوارم که به جام جهانی صعود نکردهء,1
من همیشه و همه جا مبلغ و دوستدار ال جی بودم. چون همیشه سیاستهای ال جی رو به دنیای آزاد و متن باز و منافع عمومی نزدیک تر میدیدم. اما حرکت اخیر برای تخریب سامسونگ باعث شد یک دیوار از رج ال جی برام کم شه و ارزش هاش برام مشکوک شه.ژ,1
باد گاییدم علی رجبی، زنده ناموستو میرحسینے,1
خوشم میاد دنیا فکرش از ازل درگیر کورد بوده جن و انس به از ادمی.دوست گرامی این خودش تفسیر داره بنا بر اساس که کوردها در چریکی کوهستانی زندگی میکنند و بر کوهستان اشراف داشتن در جنگهای مناطق همواره دشمن رو غافلگیر میکردن براین اساس تشبیه به وجود آمده.لابد صادق رو چریکی کردن فهمیدهح,1
#برجام شاهکار نبود http:// شما شاهکار کردید آقای #مطهری ! اما yon.ir/RNRCm pic.twitter.com/MkknXj3Tie؃,1
چرا ناراحت می شوید من همسایه شما هستم هر روز صبح شما از می بینم بهتر را من شاد و سرحالیڵ,1
رانندگان. بر شما که پشتیبانی میکنید از درود در بیشتر شهرهای کشور اعتصاب است بزرگوار. کامیونها درست شبیه مویرگهای بدن هستند و به مرور با ادامه اعتصاب رانندگان همه بخشهای کشور با بحران روبرو خواهد. از فرآورده های نفتی-بنزین- بگیرید تا محصولات کشاورزی و غذایی و فاسدشدنی-شیر-٤,1
خیلی از توییتهای این مدتم رو اگه #رفیق_روزهای_سخت م بود برای ۴۰۷ نفر فالوور نمیگفتم به همون یک نفر میگفتم و خفه نمیشدم شهید نگفتنش آهای رفیق! دمت گرم هرجا هستی مثل همیشه تنت سلامت جیبت پرپول دلت خوش در صراط مستقیم که حقا امیرالمونین است باشی آخرشم از بشیٛ,1
درود به شما حاميان واقعي انسانيت، اين رژيم تبهكار، جنايات غيرانساني را ب مرز بي نهايت رسانده، امروز كودكانان ايراني را در مدارس با تهديد و تحقير مجبور به تجاوز جنسي كردهاند و اين فيلم ها را بفروش ميگذارند، سناتور كه فلوريدا، سپاس عزيز سكوت نمي كنيد و اشك حق شناسي من را بپذيريد.ٲ,1
متاسفم برای هزاران نسل کشی که صورت گرفته است. برای تمام مردمی که بخاطر داشتن یک نژاد یک زبان یک دین کشته می شوند.دوست گرامی اردوغان مجرم است به یک کشور حمله کرده است هر نفر چه تورک چه کورد را به بهانه ابراز عقیده زندانی کرده است.موفق باشیدٓ,1
"""با به فراوان از روشنفکران و شاعران معاصر که از """"جمعه سیاه"""" و """"جنگل"""" و """"قتلگاه"""" و """"شهر دعا"""" میسرودند، از توده-نفتی ها که مارکسیسم را با تسبیح عوض کردند، از """"ملیون"""" که دست رد سپاس سینهٔ شاه زدند و به پیشواز خمینی شتافتند، و بقیهٔ فرصت طلبان و بیشعوران سیاسی #اعتصاب_سراسری""ۭ",1
یادمه ما قدیما واسه کوچکترین چیزی که بابا مامانمون برامون میخریدن کلی ذوق میکردیم و قدردان بودیم جدیدا تو شیر خشکا انقدر میریزن این دهه هشتاد و نودی ها چی هار شدن؟ڭ,1
خواد پیرزن سرحالی من پیرمرد تعطیل از کارافتاده ام :) بعد راستش این ساندیسی ها زودتر به جواب آدمو می رسونه، تلاش اضافی نمی شما :)ة,1
قسمتی از وجود هنرمند برای دیده شدن،برای میسپارمت و هورا شنیدن برای درخشیدن،اما موندنی شدن حالا حالاها برای هر کسی پیش نمیاد،فرقی نمیکنه چقدر برای هنرت درس خوندی یا چقدر زحمت کشیدی،زندگی و انسانیت که بلد نباشی،هنربندی! #ناصر_ملک_مطیعی با مردم موند و موندنی شد کف به خداڙ,1
شاید یه وقتایی هم باید کلیشه هارو جدی بگیریم؛ باورکن که دور نیست ازت حال خوب ، شرایط هرچقدر هم سخت،روزها هرچقدر هم تاریک باشه تو از پسش برمیای الی.امکان نداره چیزی رو با تموم قلبت بخوای و تلاش کنی و خیریه الی این روزهارو انگار.کجاست اون دختر پرانرژی نرسی.نمیشناسم با اون خنده هاش؟!ٚ,1
دمت واقعا. که از پشت دوربین بهش گفتن اشکمو در آورد ... دمشون گرم گرمیء,1
هر چقدر شرایط کشور و حکومت همصدایی و طاقت فرسا باشه با سخت هم می تونیم از بند ظلم رها بشیم #RaminHosseinPanahi؅,1
گویا شما همانند مجاهدین قصد دارید این جهت شنا کنید‌. ولی مطمئن باشید خلاف ائتلاف و مبارزه فقط برای رهبری و پادشاهی شاهزاده رضا پهلوی هست. اگر شاه باشد ایران آزاد و سربلند است. #RezaPahlaviؤ,1
هر گیری یه راهی داره درسته من بدتر از تو هستم اما هیچ نا وقت امید نمیشم انقدر میجنگم یا به نتیجه میرسم یا خودمو داغون میکنمڭ,1
وقتی #هنرمندی صندلی علاقمند به رستم اما به زور میفرستنت ریاضی و سر از دانشکده فنی در میاری:)))) پ.ن و دانشگاهمون(من نکشیدما من فقط عکس گرفتم) pic.twitter.com/RiCeqNvQY7ڒ,1
مرسی دوست خوبم باشه بار ی بار که گفتم گفت اونایی که کامروا بودند هیچ گوهی نخوردن بخدا بی شوخی ی ولی سر خواب بهم گفتۚ,1
پادشاهی مشروطه یا غیرمشروطه، عقیده ما شماست و محترم. توقع دارم همونطور که ی به این آزادی شما احترام میذاریم، شما هم به تنوع دیدگاه ها و آزادی ما احترام بذاریدۥ,1
نمیدونم چرا یه عده عصا به :) افتادن دنبال من :)) من چیزی که دیدم و شنیدمو نقل کردم خب دستچ,1
یک حال شاد و وضعیت دارم که با سرحالی عصرم که باید برم باشگاه در تضاده. طبیعی اینه که الان روی دنده نق باشم.۹,1
عکس شادم را دیدم ها کردید (مقام معظم گیس بریدگی)ٰ,1
صبح است ساقیا،واقعا میکند باش تا کامروا باشی (به تخت خواب نگاه سحرخیز و اشکی از گوشه ی چشمش سر میخورد )۪,1
جماب محسن خان همتبار گرامی ول کنید دنیای موشک ها رو ، اندکی از صلح از همزیستی بگید و مهروزیدن و دوست داشتن بگیدۛ,1
پُستِ اينستاگرامىِ نميشد؛ ماه عسل مربوط به قسمتِ فرهاد ايرانى و خانومش رو ميديدم؛ در ده كامنتِ اول كه به چشمم خورد هيچ اثرى از فحش و تمسخر نبود؛ همه آرزوى خوشبختى كرده بودند؛ باورم برنامه حال منم خوب شد از اين نظرات؛ قضاوت نكردن و مثبت بودن چه سخت اما دلنشين استؤ,1
تو نه در فلورانس خوشبخت خواهی در نه شد پاریس و نه در بارسلونا! انقدر ساز مخالف زدن برای چیست؟ بیا کمی جلوتر... تو همینجا خوشبخت میشوی، همینجا در اغوشِ من... @Faridoonalakoz2ۚ,1
ینی بابام فوق تخصص ریدن منو حال خوب ب داره. :))ٔ,1
